temp_h,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp
268.977111816,36.9712715149,1015.47607422,341.429391835,117.739852762,102.883159958,-89.5301437378,-53.2068786621,61.8068275452,0.16340854764,0.654325962067,0.720367908478,['x'],['y'],['z'],2017-05-12 16:51:49.873182
268.977111816,36.9712715149,1015.47607422,341.429391835,117.739852762,102.883159958,-89.5301437378,-53.2068786621,61.8068275452,0.16340854764,0.654325962067,0.720367908478,['x'],['y'],['z'],2017-05-12 16:51:49.873182
268.977111816,36.9712715149,1015.47607422,341.429391835,117.739852762,102.883159958,-89.5301437378,-53.2068786621,61.8068275452,0.16340854764,0.654325962067,0.720367908478,['x'],['y'],['z'],2017-05-12 16:51:49.873182
30.1308784485,29.5991363525,1015.47607422,344.715021892,111.902943852,105.166389745,-84.8177947998,-58.2599639893,42.2626113892,-5.89961862564,-7.47148942947,-7.40704965591,['x'],['y'],['z'],2017-05-12 16:51:50.026780
30.1308784485,29.5991363525,1015.47607422,344.715021892,111.902943852,105.166389745,-84.8177947998,-58.2599639893,42.2626113892,-5.89961862564,-7.47148942947,-7.40704965591,['x'],['y'],['z'],2017-05-12 16:51:50.026780
30.1308784485,29.5991363525,1015.47460938,334.877239176,122.324644563,113.225364098,-70.3888168335,-46.0505981445,88.4504318237,0.163166105747,0.653840363026,0.721830070019,['x'],['y'],['z'],2017-05-12 16:51:50.158004
30.1308784485,29.5991363525,1015.47460938,334.877239176,122.324644563,113.225364098,-70.3888168335,-46.0505981445,88.4504318237,0.163166105747,0.653840363026,0.721830070019,['x'],['y'],['z'],2017-05-12 16:51:50.158004
30.1308784485,29.5991363525,1015.47460938,339.240350357,115.713048767,114.064712385,-150.403930664,-142.515289307,122.114448547,0.164135888219,0.653597652912,0.720855295658,['x'],['y'],['z'],2017-05-12 16:51:50.291240
30.1308784485,29.5991363525,1015.47460938,339.240350357,115.713048767,114.064712385,-150.403930664,-142.515289307,122.114448547,0.164135888219,0.653597652912,0.720855295658,['x'],['y'],['z'],2017-05-12 16:51:50.291240
30.1308784485,29.5991363525,1015.47460938,339.240350357,115.713048767,114.064712385,-150.403930664,-142.515289307,122.114448547,0.164135888219,0.653597652912,0.720855295658,['x'],['y'],['z'],2017-05-12 16:51:50.291240
30.113243103,37.8935394287,1015.47802734,339.636366433,109.845069327,115.212955976,70.7513427734,30.4303779602,1.61495792866,-6.34367656708,-7.8420124054,-6.6666097641,['x'],['y'],['z'],2017-05-12 16:51:50.439335
30.113243103,37.8935394287,1015.47802734,339.636366433,109.845069327,115.212955976,70.7513427734,30.4303779602,1.61495792866,-6.34367656708,-7.8420124054,-6.6666097641,['x'],['y'],['z'],2017-05-12 16:51:50.439335
30.113243103,37.8935394287,1015.47241211,311.454252889,137.624240983,125.160142955,-23.4819393158,2.61326408386,25.8852462769,0.161953881383,0.654083192348,0.720855295658,['x'],['y'],['z'],2017-05-12 16:51:50.578365
30.113243103,37.8935394287,1015.47241211,311.454252889,137.624240983,125.160142955,-23.4819393158,2.61326408386,25.8852462769,0.161953881383,0.654083192348,0.720855295658,['x'],['y'],['z'],2017-05-12 16:51:50.578365
30.113243103,37.8935394287,1015.47216797,286.65085805,141.760234714,129.267709439,13.7284040451,13.2964401245,-65.3242645264,0.163893431425,0.654083192348,0.721099019051,['x'],['y'],['z'],2017-05-12 16:51:50.689212
30.113243103,37.8935394287,1015.47216797,286.65085805,141.760234714,129.267709439,13.7284040451,13.2964401245,-65.3242645264,0.163893431425,0.654083192348,0.721099019051,['x'],['y'],['z'],2017-05-12 16:51:50.689212
30.113243103,38.7857666016,1015.47216797,281.416563071,168.833069188,123.584855446,-108.26688385,53.7855567932,21.4172916412,0.163166105747,0.654325962067,0.720124185085,['x'],['y'],['z'],2017-05-12 16:51:50.775574
30.113243103,38.7857666016,1015.47216797,281.416563071,168.833069188,123.584855446,-108.26688385,53.7855567932,21.4172916412,0.163166105747,0.654325962067,0.720124185085,['x'],['y'],['z'],2017-05-12 16:51:50.775574
30.113243103,39.2754402161,1015.47216797,277.574376757,141.544687604,149.212285287,-100.063545227,64.5507583618,54.5165252686,0.163893431425,0.653840363026,0.721342682838,['x'],['y'],['z'],2017-05-12 16:51:50.899121
30.113243103,39.2754402161,1015.47216797,277.574376757,141.544687604,149.212285287,-100.063545227,64.5507583618,54.5165252686,0.163893431425,0.653840363026,0.721342682838,['x'],['y'],['z'],2017-05-12 16:51:50.899121
